content,score,sentiment,cleaned_content
"sudah bela belain kepusat dukcapil jauh jauh sudah daftar ,Skrang kok KTP digital saya gabisa dibuka lagi malah harus minta verifikasi ulang ,masaa setiap hari harus balik lagi ke dukcapil untuk aktifkan ikd gimana sih apk gajelas mempersulit rakyat",1,Negatif,sudah bela belain kepusat dukcapil jauh jauh sudah daftar skrang kok ktp digital saya gabisa dibuka lagi malah harus minta verifikasi ulang masaa setiap hari harus balik lagi ke dukcapil untuk aktifkan ikd gimana sih aplikasi gajelas mempersulit rakyat
Wajib di kunci akun biar aman,5,Positif,wajib di kunci akun biar aman
sudah bisa.,5,Positif,sudah bisa
sangat sempurna sekali dan sangat bagus sekali,5,Positif,sangat sempurna sekali dan sangat bagus sekali
aplikasi kurang bagus masa mau masukin pin salah terus padahal kan udah bener tuh pinnya,1,Negatif,aplikasi kurang bagus masa mau masukin pin salah terus padahal kan sudah bener tuh pinnya
mantab,5,Positif,mantab
"SIGOBLOK UDAH ADA APLIKASI NGAPAIN HARUS OFFLINE, SAMA JUGA BOHONG LOL",1,Negatif,sigoblok sudah ada aplikasi ngapain harus offline sama juga bohong lol
"TOLONG NEXT TIME KALO ADA PENDATAAN KAYAK GINI, DIBIKIN SIMPLE! GAK USAH HARUS DATANG KE RT/RW/KELURAHAN. ADA ORANG YANG KERJA DAN SULIT UNTUK DAPAT IZIN, PENGINPUTAN DATANYA DIBIKINLAH FLEKSIBEL, BISA DIBUAT ONLINE/MELAYANI DI SAAT WEEKEND/DILUAR JAM KERJA. SUKA BANGET BIKIN RIBET!",1,Negatif,tolong next time kalau ada pendataan kayak gini dibikin simple tidak usah harus datang ke rtrwkelurahan ada orang yang kerja dan sulit untuk dapat izin penginputan datanya dibikinlah fleksibel bisa dibuat onlinemelayani di saat weekenddiluar jam kerja suka banget bikin ribet
aplikasinya sangat bagus digunakan,5,Positif,aplikasinya sangat bagus digunakan
gajelas kode QR apaan sih kita disuruh daftar itu lewat aplikasi harus ke petugas mana!? bukannya mempermudah malah ribet harus ke petugas juga kocak,1,Negatif,gajelas kode qr apaan sih kita disuruh daftar itu lewat aplikasi harus ke petugas mana bukannya mempermudah malah ribet harus ke petugas juga kocak
Apk tidak berguna. ribet dan menyulitkan,1,Negatif,aplikasi tidak berguna ribet dan menyulitkan
gak jelas,1,Negatif,tidak jelas
hidup jokowi,1,Negatif,hidup jokowi
"login aja ribet bener, di real life juga kocaknya gk dianggep jadinya gk kepake",1,Negatif,login saja ribet bener di real life juga kocaknya tidak dianggep jadinya tidak kepake
"trus gunanya e KTP buat apa ? aplikasi GK bisa dipake,ni apk buat ladang korup lg ,,,payah",1,Negatif,trus gunanya e ktp buat apa aplikasi tidak bisa dipakeni aplikasi buat ladang korup lg payah
app sangat tidak berguna,1,Negatif,app sangat tidak berguna
"apk nya agak aneh, sulit di pahami, memasukan data yang sesuai tidak dapat masuk, melakulan pencocokan wajah gak bisa aneh",1,Negatif,aplikasi nya agak aneh sulit di pahami memasukan data yang sesuai tidak dapat masuk melakulan pencocokan wajah tidak bisa aneh
bagus,5,Positif,bagus
tolong bantu data RIZAL kak ini,5,Positif,tolong bantu data rizal kak ini
terima kasih,5,Positif,terima kasih
"kalau aplikasi online ngapain perlu ke kantor dukcapil, dasar aplikasi gak bermanfaat buat rakyat indonesia.",1,Negatif,kalau aplikasi online ngapain perlu ke kantor dukcapil dasar aplikasi tidak bermanfaat buat rakyat indonesia
"Aplikasi ga jelas, cuma simpat data doang, ga bisa di download pdf untuk kk dan akta, daftar ribet kudu ke dukcapil",1,Negatif,aplikasi ga jelas cuma simpat data doang ga bisa di download pdf untuk kk dan akta daftar ribet kudu ke dukcapil
"wkwkwkw, ampas.",1,Negatif,wkwkwkw ampas
"seperti biasa, ruwet. aplikasi terkesan seadanya",1,Negatif,seperti biasa ruwet aplikasi terkesan seadanya
caranya lebih mudah untuk daftar ktp baru,5,Positif,caranya lebih mudah untuk daftar ktp baru
"ktp digital ini sangat berbahaya jika ada hacker yang menyadap hp kita, identitas kita bakal kebongkar semua. walaupun ada pinnya yg namanya hacker pasti bisa jebol aplikasinya. gak recommend",1,Negatif,ktp digital ini sangat berbahaya jika ada hacker yang menyadap hp kita identitas kita bakal kebongkar semua walaupun ada pinnya yang namanya hacker pasti bisa jebol aplikasinya tidak recommend
"aplikasi dongo, buat apa bikin aplikasi tapi tetep harus datang offline, aplikasi primitif",1,Negatif,aplikasi dongo buat apa bikin aplikasi tapi tetep harus datang offline aplikasi primitif
sangat membantu sekali,5,Positif,sangat membantu sekali
sulit malah terblokir 😌,2,Negatif,sulit malah terblokir
Mantab keren Dukcapil,5,Positif,mantab keren dukcapil
sangat terbantu,5,Positif,sangat terbantu
"tahun kemarin masih bagus gk sulit gini,sekarang mah pas di foto ngelag lagi dasarr,buat ktp pisik di buat persulit alasan ini itu ini hp juga makin belgug",1,Negatif,tahun kemarin masih bagus tidak sulit ginisekarang mah pas di foto ngelag lagi dasarrbuat ktp pisik di buat persulit alasan ini itu ini hp juga makin belgug
sangat baik,5,Positif,sangat baik
ini mah bukan digital kalo daftar harus dateng juga wkwkw pemerintah lotnok,1,Negatif,ini mah bukan digital kalau daftar harus dateng juga wkwkw pemerintah lotnok
oke,5,Positif,oke
ok,5,Positif,ok
"aplikasi payah,, hanya buat scan barcode saja harus datang langsung ke kantor kelurahan atau kecamata, ribet setiap masuk aplikasi harus verif wajah, ,buat apa pake PIN 👎",1,Negatif,aplikasi payah hanya buat scan barcode saja harus datang langsung ke kantor kelurahan atau kecamata ribet setiap masuk aplikasi harus verif wajah buat apa pakai pin
"percuma ada aplikasi cuma buang duit , kalo mau bikin kk aj harus ke kecamatan / dukcapil.",1,Negatif,percuma ada aplikasi cuma buang duit kalau mau bikin kk aj harus ke kecamatan dukcapil
aplikasi sangat tidak jelas,1,Negatif,aplikasi sangat tidak jelas
gajelas,1,Negatif,gajelas
"blum apa2 udah di minta izinkan akses perangkat ke penyimpanan segala, mau cek apa kalian sampai kesana , bobrok ni developer",1,Negatif,blum apa sudah di minta izinkan akses perangkat ke penyimpanan segala mau cek apa kalian sampai kesana bobrok ni developer
gabisa verif muka,1,Negatif,gabisa verif muka
sangat bagus,5,Positif,sangat bagus
"aplikasinya msh jelek amat suka keluar terus dan minta buat pendaftaran ulang melulu, keliatan banyak bocoran.",1,Negatif,aplikasinya masih jelek amat suka keluar terus dan minta buat pendaftaran ulang melulu keliatan banyak bocoran
padahal Sudah pernah daftar TPI ktnya data tidak valid pdhl SDH bener dsr GK jls mkin ksni mkin hncur,1,Negatif,padahal sudah pernah daftar tpi ktnya data tidak valid pdhl sudah bener dsr tidak jls mkin ksni mkin hncur
"Akurasa aplikasinya sudah bagus, hanya saja ada bug di bagian foto wajah, agak susah hijau. Terus kendala lain meminta QR kode, mengapa tidak sekalian bikin online juga.",1,Negatif,akurasa aplikasinya sudah bagus hanya saja ada bug di bagian foto wajah agak susah hijau terus kendala lain meminta qr kode mengapa tidak sekalian bikin online juga
Tehniksi di Perusahan Pabrik Sepatu,5,Positif,tehniksi di perusahan pabrik sepatu
pemindai kode QR harus tatap muka sama petugas sedangkan gua lagi di rantau,1,Negatif,pemindai kode qr harus tatap muka sama petugas sedangkan gua lagi di rantau
petani,5,Positif,petani
sangat membantu sekali dan sangat penting berguna bagi saya,5,Positif,sangat membantu sekali dan sangat penting berguna bagi saya
"ribet , mau login verif wajah susah nya minta ampun",1,Negatif,ribet mau login verif wajah susah nya minta ampun
"makin parah, awalnya cukuplah sederhana. berikutnya saat ada keperluan tiba² semua berubah. seperti masuk jebakan. sbg warga negara dengan kasus e-KTP seharusnya kepercayaan rakyat dijaga. apa perlunya minta ijin akses foto, suara dg cara MEMAKSA! kl tidak dipenuhi paksa tutup aplikasi. emang kami rakyat dianggap mata² bebahaya, teroris atau musuh negara? atau pesanan aseng ya? kalau ada pilihan tanpa ★ aplikasi pemaksa ini ga perlu dapat ★ atau -★?",1,Negatif,makin parah awalnya cukuplah sederhana berikutnya saat ada keperluan tiba² semua berubah seperti masuk jebakan sbg warga negara dengan kasus ektp seharusnya kepercayaan rakyat dijaga apa perlunya minta ijin akses foto suara dg cara memaksa kl tidak dipenuhi paksa tutup aplikasi emang kami rakyat dianggap mata² bebahaya teroris atau musuh negara atau pesanan aseng ya kalau ada pilihan tanpa aplikasi pemaksa ini ga perlu dapat atau
"maaf saya turunkan bintang 1. Semakin ke sini kenapa semakin menyusahkan. Lama tidak buka aplikasi, begitu ada perlu, buka aplikasi IKD terdeteksi tidak ditemukan akun. Padahal jelas² sudah registrasi di Dispenduk setempat. Untuk masuk harus masukkan NIK dulu. Kenapa tidak langsung masuk via password, sidik jari, biometrik seperti akun² lain. Saya tidak bisa membayangkan di tempat yang membutuhkan verifikasi dengan KTP & saya harus membuka IKD begitu sulitnya sementara orang lain mengantri",1,Negatif,maaf saya turunkan bintang semakin ke sini kenapa semakin menyusahkan lama tidak buka aplikasi begitu ada perlu buka aplikasi ikd terdeteksi tidak ditemukan akun padahal jelas² sudah registrasi di dispenduk setempat untuk masuk harus masukkan nik dulu kenapa tidak langsung masuk via password sidik jari biometrik seperti akun² lain saya tidak bisa membayangkan di tempat yang membutuhkan verifikasi dengan ktp saya harus membuka ikd begitu sulitnya sementara orang lain mengantri
sama aja bohong hedehh,1,Negatif,sama saja bohong hedehh
"sudah punya akun, cuman salah di pin nggak bisa cara lain",1,Negatif,sudah punya akun cuman salah di pin tidak bisa cara lain
goodjob,5,Positif,goodjob
Aplikasi TAI. GA GUNA & GA JELAS ANJINK.,1,Negatif,aplikasi tai ga guna ga jelas anjink
setelah di coba hasilnya mantap..perbaikan ektp ku yg rusak saat tiba di disdukcapil hanya butuh waktu 10 menit langsung jadi ektp baruku di disdukcapil di daerahku.,5,Positif,setelah di coba hasilnya mantapperbaikan ektp ku yang rusak saat tiba di disdukcapil hanya butuh waktu menit langsung jadi ektp baruku di disdukcapil di daerahku
kok buat selfi gagal mulu ya,1,Negatif,kok buat selfi gagal mulu ya
gak bisa di klik waktu bagian foto... hapus ke lh. gak guna,1,Negatif,tidak bisa di klik waktu bagian foto hapus ke lh tidak guna
online tapi ttp haru nyari petugas buat pindai QR kocaakkkk,1,Negatif,online tapi ttp haru nyari petugas buat pindai qr kocaakkkk
sangat membantu sekali,5,Positif,sangat membantu sekali
bagus,5,Positif,bagus
ormg mau daftr kok harus pake barcode segala minta barcode kmna,1,Negatif,ormg mau daftr kok harus pakai barcode segala minta barcode kmna
"aplikasi gak guna,, padahal aplikasi milik negara..",1,Negatif,aplikasi tidak guna padahal aplikasi milik negara
daftar akun nya gagal trus barcode nya salah trus. aplikasi tidak jelas.,1,Negatif,daftar akun nya gagal trus barcode nya salah trus aplikasi tidak jelas
cukup mempermudah segala urusan di pemerintahan,5,Positif,cukup mempermudah segala urusan di pemerintahan
bisa mempermudah pekerjaan,5,Positif,bisa mempermudah pekerjaan
"yang namanya aplikasi online itu berarti daftarnya online tanpa datang ke tempat. ini aplikasi online, tp kode QR nya scan offline, sama aja pembodohan. Guna aplikasi untuk mempermudah secara daring bagi yang tidak bisa datang ke tempat di hari kerja, ini malah sama aja. Untuk apa mencantumkan alamat email, nyatanya juga QR nya offline tidak dikirim ke email. hadeeehhhh...",1,Negatif,yang namanya aplikasi online itu berarti daftarnya online tanpa datang ke tempat ini aplikasi online tapi kode qr nya scan offline sama saja pembodohan guna aplikasi untuk mempermudah secara daring bagi yang tidak bisa datang ke tempat di hari kerja ini malah sama saja untuk apa mencantumkan alamat email nyatanya juga qr nya offline tidak dikirim ke email hadeeehhhh
repotasu,1,Negatif,repotasu
ok,5,Positif,ok
Bagus,5,Positif,bagus
aplikasi bosok,1,Negatif,aplikasi bosok
"Pengennya praktis malah susah, mau ke kantornya langsung juga ribet banget.",1,Negatif,pengennya praktis malah susah mau ke kantornya langsung juga ribet banget
"tolong buat aplikasi, sediakan pitur print berkas, biar berguna,",1,Negatif,tolong buat aplikasi sediakan pitur print berkas biar berguna
mantap,5,Positif,mantap
pelayanan tidak merespon...,1,Negatif,pelayanan tidak merespon
ga jelas gabisa sign up,1,Negatif,ga jelas gabisa sign up
"sy lupa pin, sayangnya d apk ini tdk tersedia bantuan buat lupa pin. jdi susah buat masuk lagi",1,Negatif,saya lupa pin sayangnya d aplikasi ini tidak tersedia bantuan buat lupa pin jdi susah buat masuk lagi
assalamualaikum KLO lupa pin gmn cara.nya y pak trims,5,Positif,assalamualaikum kalau lupa pin gmn caranya y pak terima kasih
"scan wajah harus sejuta kali baru bisa, trashh",1,Negatif,scan wajah harus sejuta kali baru bisa trashh
"benerin dlu baru diganti bintang 5 , pas mau buka aplikasi nya harus login ulang dlu, udh gtu gabisa verifikasi selfi muka smpe diapus di donlot ulang ttep gabisa!!",1,Negatif,benerin dlu baru diganti bintang pas mau buka aplikasi nya harus login ulang dlu sudah gtu gabisa verifikasi selfi muka smpe diapus di donlot ulang ttep gabisa
gk support di android type orea Oppo A5S,1,Negatif,tidak support di android type orea oppo as
mudah dan cepat,5,Positif,mudah dan cepat
"Sumpah ribet banget di jadwal lah server penuh, korupsi waktu enak banget jadi pns makan gaji buta",1,Negatif,sumpah ribet banget di jadwal lah server penuh korupsi waktu enak banget jadi pns makan gaji buta
Balikin data saya aplikasi abal Abal,1,Negatif,balikin data saya aplikasi abal abal
saya belum pernah masuk ke aplikasi IKD. sekalinya masuk malah dibilang sudah terdaftar PINnya. padahal saya gak pernah akses aplikasi sama sekali sebelumnya.,1,Negatif,saya belum pernah masuk ke aplikasi ikd sekalinya masuk malah dibilang sudah terdaftar pinnya padahal saya tidak pernah akses aplikasi sama sekali sebelumnya
"aplikasi tolol,bukan dipermudah malah dipersulit",1,Negatif,aplikasi tololbukan dipermudah malah dipersulit
"BISA LEWAT HAPE BISA MANDIRI GAK PERLU RIBET,LAHHH..UJUNGNYA KE DUKCAPIL JUGA KALAU BISA RIBET KENAPA MESTI MUDAH WKWKWK LAWAK",1,Negatif,bisa lewat hape bisa mandiri tidak perlu ribetlahhhujungnya ke dukcapil juga kalau bisa ribet kenapa mesti mudah wkwkwk lawak
"aplikasi ga guna, coba dana pengembangannya terserap sempurna tanpa terpotong banyak di birokrasi dan administrasi, pasti jadi jauh lebih baik aplikasi ini",1,Negatif,aplikasi ga guna coba dana pengembangannya terserap sempurna tanpa terpotong banyak di birokrasi dan administrasi pasti jadi jauh lebih baik aplikasi ini
"kalo belum siap digital Jangan deh, aplikasi g bisa di pake",1,Negatif,kalau belum siap digital jangan deh aplikasi g bisa di pakai
ok,5,Positif,ok
jlek,1,Negatif,jlek
useless,1,Negatif,useless
aplikasi pemerintah ngk ada yang betul satu pun cacat semua cacattttt,1,Negatif,aplikasi pemerintah ngk ada yang betul satu pun cacat semua cacattttt
tidak bisa login,1,Negatif,tidak bisa login
otomatis langsung conect dgn data diri,5,Positif,otomatis langsung conect dengan data diri
pasword buat msuk slalu slah pdahal udh bner,1,Negatif,pasword buat msuk slalu slah pdahal sudah bner
apk sampah,1,Negatif,aplikasi sampah
bagus,5,Positif,bagus
Jangan di Salah Gunakan Ya. Gunakan dgn Baik n Bijak,5,Positif,jangan di salah gunakan ya gunakan dengan baik n bijak
bagus,5,Positif,bagus
"ektp digital ini memang benar ada indikasi perlu calo, masa setelah isi data buat aktivasi ikd mesti minta barcode secara offline ke kantor catat sipil, padahal kan bisa di kirim via email terdaftar dan otp ke no ponsel individual. Kalo minta duit ke warga ya jujur aja ga perlu begitu caranya mestinya tentuin tarif, di iklan aja himbauan gratis nyatanya ribet",1,Negatif,ektp digital ini memang benar ada indikasi perlu calo masa setelah isi data buat aktivasi ikd mesti minta barcode secara offline ke kantor catat sipil padahal kan bisa di kirim via email terdaftar dan otp ke no ponsel individual kalau minta duit ke warga ya jujur saja ga perlu begitu caranya mestinya tentuin tarif di iklan saja himbauan gratis nyatanya ribet
ribet daftar ny,1,Negatif,ribet daftar ny
"ini namanya meleset?sekali meminta kode qr , tapi tidak diberi tahu kode ygmana dimaksud kasih kode ini salah bahkan banyak kode yg dikasih tetap salah,,,trmasuk juga kode KK ,",1,Negatif,ini namanya melesetsekali meminta kode qr tapi tidak diberi tahu kode ygmana dimaksud kasih kode ini salah bahkan banyak kode yang dikasih tetap salahtrmasuk juga kode kk
semoga bisa membantu,5,Positif,semoga bisa membantu
"aplikasi apaan ini mau masuk bikin akun gk bisa""... lemah sekali produk aplikasi ini. mohon pak presiden evaluasi lg program ini..",1,Negatif,aplikasi apaan ini mau masuk bikin akun tidak bisa lemah sekali produk aplikasi ini mohon pak presiden evaluasi lg program ini
saya kasi bintang 1 karena barcode dukcapil yang ada dikartu keluarga ngga valid,1,Negatif,saya kasi bintang karena barcode dukcapil yang ada dikartu keluarga ngga valid
