content,score,sentiment,cleaned_content
Mau download sertifikat vaksin ga bisa². Mau ngajuin pengaduan juga gabisa. Padahal udah pake beda² hape. Kezel,1,Negatif,mau download sertifikat vaksin ga bisa² mau ngajuin pengaduan juga gabisa padahal sudah pakai beda² hape kezel
Ga jelas,1,Negatif,ga jelas
Susah mau tmbh anggota..harus pke pin ikd..harus menemui petugas...ribet bgt si yg ktnya digital..,1,Negatif,susah mau tmbh anggotaharus pke pin ikdharus menemui petugasribet banget si yang ktnya digital
"Padahal saya belum pernah daftar, tapi pas mau daftar katanya akun sudah terdaftar itu gimna ya??",2,Negatif,padahal saya belum pernah daftar tapi pas mau daftar katanya akun sudah terdaftar itu gimna ya
APLIKASI EROR SUDAH VAKSINAS DOSIS 3I 1 TAHUN LEBIH SERTIFIKAT VAKSIN BELUM JUGA MUNCUL. PADAHAL SUDAH LAPORAN DARI TAHUN LALU DAN SAMPAI SEKARANG SERTIFIKATNYA BELUM MUNCUL. TOLONG DONG DIPERBAIKI SISTEMNYA,1,Negatif,aplikasi eror sudah vaksinas dosis i tahun lebih sertifikat vaksin belum juga muncul padahal sudah laporan dari tahun lalu dan sampai sekarang sertifikatnya belum muncul tolong dong diperbaiki sistemnya
Bermanfaat kak,5,Positif,bermanfaat kak
"Aneh, aku yang udah terdaftar gk bisa masuk, giliran mau daftar katanya udah terdaftar",1,Negatif,aneh aku yang sudah terdaftar tidak bisa masuk giliran mau daftar katanya sudah terdaftar
Saya tidak pernah mendaftar di aplikasi ini. Tp kenapa pas saya mau daftar tertulis sudah terdaftar. Pas log in makah d tulis belum terdaftar,1,Negatif,saya tidak pernah mendaftar di aplikasi ini tapi kenapa pas saya mau daftar tertulis sudah terdaftar pas log in makah d tulis belum terdaftar
"SUSAHH BANGET MASUKNYA, TOLONG LAH JANGAN MEMPERSULIT KAMI.",1,Negatif,susahh banget masuknya tolong lah jangan mempersulit kami
Mohon secepatnya perbarui aplikasi ini Jangan cuma suruh kasih keluan ke email aja gada respon. Cukup perbaharui cara pemulihan akun.,1,Negatif,mohon secepatnya perbarui aplikasi ini jangan cuma suruh kasih keluan ke email saja gada respon cukup perbaharui cara pemulihan akun
Minnn kok sertifikat vaksinku hilang??,1,Negatif,minnn kok sertifikat vaksinku hilang
Kemenkes Hebat Indonesia sehat,5,Positif,kemenkes hebat indonesia sehat
gak bisa download sertifikat vaksin apa gunanya apk ini?,1,Negatif,tidak bisa download sertifikat vaksin apa gunanya aplikasi ini
Ga bisa login dn ganti pin,1,Negatif,ga bisa login dn ganti pin
Ini gimana cara masukinnya kalo nomernya sudah hilang masak gak bisa pake @gmail,2,Negatif,ini gimana cara masukinnya kalau nomernya sudah hilang masak tidak bisa pakai gmail
pasang App SATU SEHAT,5,Positif,pasang app satu sehat
"Sangat membingungkan, daftar dengan hp yang dulu di peduli lindungi malah tidak bisa. Bukannya ini aplikasi peduli lindungi y??? Apa y kegunaan satu sehat sekarang",1,Negatif,sangat membingungkan daftar dengan hp yang dulu di peduli lindungi malah tidak bisa bukannya ini aplikasi peduli lindungi y apa y kegunaan satu sehat sekarang
Ko tidak ada RS pekerja y,5,Positif,ko tidak ada rs pekerja y
TERIMAKASIH BANYAK SUDAH MEMBANTU...,5,Positif,terimakasih banyak sudah membantu
Sangat berguna,5,Positif,sangat berguna
"Mau perbaiki nama salah pada sertifikat vaksin, tidak bisa.. haduh, sudah ke help desknya di contact US, eh malah ga bisa dikirim, anti perbaikan ??? padahal vaksin buat syarat administrasi Ini gimana ini",1,Negatif,mau perbaiki nama salah pada sertifikat vaksin tidak bisa haduh sudah ke help desknya di contact us eh malah ga bisa dikirim anti perbaikan padahal vaksin buat syarat administrasi ini gimana ini
Bintang 🌟 yang bicara trimakasih 🙏.,5,Positif,bintang yang bicara trimakasih
karang lama koneknya,4,Positif,karang lama koneknya
berguna mencegah dan menjaga kesehatan,5,Positif,berguna mencegah dan menjaga kesehatan
"Login berulang"" tetap tidak bisa masuk,bahkan sudah coba uninstal trus instal kembali tetap aplikasinya tdk bisa terbuka😫",2,Negatif,login berulang tetap tidak bisa masukbahkan sudah coba uninstal trus instal kembali tetap aplikasinya tidak bisa terbuka
Belum pernah download aplikasi satusehat PS daftar katanya akun sudah terdaftar coba klik masuk katanya email/no.hp tidak ditemukan yasudhlah uninstal ajah,1,Negatif,belum pernah download aplikasi satusehat ps daftar katanya akun sudah terdaftar coba klik masuk katanya emailnohp tidak ditemukan yasudhlah uninstal ajah
good,5,Positif,good
Aplikaai sudah baik Mohon fitur Mode gelap atau tema gelap di adakan di aplikasi biar mata lihat nya lebih enak..,4,Positif,aplikaai sudah baik mohon fitur mode gelap atau tema gelap di adakan di aplikasi biar mata lihat nya lebih enak
"uji coba dong k,",1,Negatif,uji coba dong k
"Minta tolong untuk aplikasi satu sehat, untuk masalah login atau akses masuk lainya, handphone saya yang lama hilang dan saya lupa email dan no handphone nya, saya sudah masuk di hubungi kami, tapi sampai sekarang belum di respon, minta tolong agar bisa login, ini sangat penting buat saya sekarang",1,Negatif,minta tolong untuk aplikasi satu sehat untuk masalah login atau akses masuk lainya handphone saya yang lama hilang dan saya lupa email dan no handphone nya saya sudah masuk di hubungi kami tapi sampai sekarang belum di respon minta tolong agar bisa login ini sangat penting buat saya sekarang
kenapa ya sesudah update aplikasi gabisa masukin nomor sama email-nya salah mulu,1,Negatif,kenapa ya sesudah update aplikasi gabisa masukin nomor sama emailnya salah mulu
"Tidak bisa mengakses utk verifikasi riwayat kesehatan di faskes yg terdaftar, sudah di klik tapi tidak respon, dan tidak ada fitur utk mendaftar cek kesehatan gratis sesuai aturan pemerintah, mohon diperbaiki !",1,Negatif,tidak bisa mengakses untuk verifikasi riwayat kesehatan di faskes yang terdaftar sudah di klik tapi tidak respon dan tidak ada fitur untuk mendaftar cek kesehatan gratis sesuai aturan pemerintah mohon diperbaiki
Penanganan sangat buruk,1,Negatif,penanganan sangat buruk
aplikasi aneh mau masuk ke akun sendiri ga bisa bisa padahal email sama nomer telepon nya udah bener tolong benerin lagi lahh ini aplikasi,1,Negatif,aplikasi aneh mau masuk ke akun sendiri ga bisa bisa padahal email sama nomer telepon nya sudah bener tolong benerin lagi lahh ini aplikasi
"Susah daftar,baru nulis daftar,sudah terdaftar,abal2",1,Negatif,susah daftarbaru nulis daftarsudah terdaftarabal
Mantap,5,Positif,mantap
Lama loading,4,Positif,lama loading
"Mau nanya kalau email dan no tlpon udah lupa gmna cara masuk nya ya, daftar baru katanya sudah terdaftar silahkan masuk, mau masuk ga bisa, mohon solusinya gmna",5,Positif,mau nanya kalau email dan no tlpon sudah lupa gmna cara masuk nya ya daftar baru katanya sudah terdaftar silahkan masuk mau masuk ga bisa mohon solusinya gmna
"Mau login aja dipersulit, perkara nomor hp hilang.",1,Negatif,mau login saja dipersulit perkara nomor hp hilang
mau unduh sertifikat vaksin rumitnya minta ampun 😭,1,Negatif,mau unduh sertifikat vaksin rumitnya minta ampun
Saya tidak dapat membuka kartu vaksin saya,5,Positif,saya tidak dapat membuka kartu vaksin saya
Blom ada juga,5,Positif,blom ada juga
"Lucunya, disuruh verifikasi ke klinik SATUSEHAT. Tanyalah saya ke Parahita, eh lokasi yang bersangkutan tidak tau apa2. Nah gimana mau ngecek yg program kado untuk masyarakat medical check up gratis lewat aplikasi SATUSEHAT? Hahahaha becanda banget",1,Negatif,lucunya disuruh verifikasi ke klinik satusehat tanyalah saya ke parahita eh lokasi yang bersangkutan tidak tau apa nah gimana mau ngecek yang program kado untuk masyarakat medical check up gratis lewat aplikasi satusehat hahahaha becanda banget
mantap banget,5,Positif,mantap banget
Saya mau cek bpjs,5,Positif,saya mau cek bpjs
"untuk fitur pencatatan Asam Urat tidak bisa input, selalu muncul ""Not Found"" mohon bantuannya",2,Negatif,untuk fitur pencatatan asam urat tidak bisa input selalu muncul not found mohon bantuannya
"Terdapat error untuk tanggal lahir dan ketika menginput nomor Paspor, (kedua input tersebut tidak berhasil recorded di database, sehingga ketika melakukan edit maka keduanya kosong dan masalahnya tidak bisa diedit karena disable ketika di klik). Mohon untuk segera diperbaiki.",2,Negatif,terdapat error untuk tanggal lahir dan ketika menginput nomor paspor kedua input tersebut tidak berhasil recorded di database sehingga ketika melakukan edit maka keduanya kosong dan masalahnya tidak bisa diedit karena disable ketika di klik mohon untuk segera diperbaiki
Update,5,Positif,update
jo 6,4,Positif,jo
"TIDAK BISA LOGIN, DAFTAR BARU JUGA TIDAK BISA, ALASAN SUDAH TERDAFTAR PADAHAL PAKAI EMAIL BARU",1,Negatif,tidak bisa login daftar baru juga tidak bisa alasan sudah terdaftar padahal pakai email baru
"udah login,giliran mau ambil surat vaksin g bisa",2,Negatif,sudah logingiliran mau ambil surat vaksin g bisa
Untuk MCU gratis bagi yg ultah per Januari 2025 sudah bisa gak yah?,4,Positif,untuk mcu gratis bagi yang ultah per januari sudah bisa tidak yah
"kenapa saya download aplikasinya sangat lamaa,, padahal penyimpanan saya tidak penuh tapi proses download lama sekali",2,Negatif,kenapa saya download aplikasinya sangat lamaa padahal penyimpanan saya tidak penuh tapi proses download lama sekali
"Nik ku sudah kedaftar, tapi pas log in pke email ku, katanya email blm ke daftar, gmna sih",1,Negatif,nik ku sudah kedaftar tapi pas log in pke email ku katanya email belum ke daftar gmna sih
Lebih mudah,5,Positif,lebih mudah
"apl gajelas, mau login aja susah banget. padahal ada urusan pekerjaan.",1,Negatif,apl gajelas mau login saja susah banget padahal ada urusan pekerjaan
Percuma aplikasi kaya masuk playstore meresahkan tak dapat digunakan. Mending blok aja ni aplikasi .,1,Negatif,percuma aplikasi kaya masuk playstore meresahkan tak dapat digunakan mending blok saja ni aplikasi
Sangat membantu dalam pemantauan kesehatan pribadi dan keluarga,5,Positif,sangat membantu dalam pemantauan kesehatan pribadi dan keluarga
"Udah registrasi buat akun pakai nik, setiap berhasil keluar pin padahal belum buat pin tiba tiba keluar pin dan gabisa dibuka, udah coba verivikasi pake emails Ama no hp tapi tetep aja yang selalu keluar pin",1,Negatif,sudah registrasi buat akun pakai nik setiap berhasil keluar pin padahal belum buat pin tiba tiba keluar pin dan gabisa dibuka sudah coba verivikasi pakai emails ama no hp tapi tetep saja yang selalu keluar pin
Surat vaksin tidak bisa didownload padahal aplikasinya baru di install,1,Negatif,surat vaksin tidak bisa didownload padahal aplikasinya baru di install
"Woy mentri kerja yg bener dong bujug buset, help desk mana nomernya ???? Gua gak bisa masuk peduli lindungi akun udah terdaftar tapi gak hisa masuk",1,Negatif,woy mentri kerja yang bener dong bujug buset help desk mana nomernya gua tidak bisa masuk peduli lindungi akun sudah terdaftar tapi tidak hisa masuk
"Mau download sertifikat vaksin aja kok ga bisa2, keterangannya ""silahkan coba beberapa saat lagi"" padahal udah berhari2🙂 udah berapa kali download ulang aplikasi nya dan ngirim aduan ke Pusat Bantuan, tapi tetep ga ada tanggapan apapun. Bagus sekali aplikasinya, menaikkan tekanan darah saya🙂",1,Negatif,mau download sertifikat vaksin saja kok ga bisa keterangannya silahkan coba beberapa saat lagi padahal sudah berhari sudah berapa kali download ulang aplikasi nya dan ngirim aduan ke pusat bantuan tapi tetep ga ada tanggapan apapun bagus sekali aplikasinya menaikkan tekanan darah saya
mau periksa kesehatan gratis disuruh update aplikasi padahal jelas' baru diupdate,2,Negatif,mau periksa kesehatan gratis disuruh update aplikasi padahal jelas baru diupdate
"Aplikasi taik,, udah login dari no hp, email GK masuk jgk,, padahal kmren"" bisa",1,Negatif,aplikasi taik sudah login dari no hp email tidak masuk jgk padahal kmren bisa
"Aplikasi yang belum sempurna, mending belajar ngoding dulu sono",1,Negatif,aplikasi yang belum sempurna mending belajar ngoding dulu sono
Susah diakses padahal udah pernah punya akun,1,Negatif,susah diakses padahal sudah pernah punya akun
susah untuk loginnya...tolong diperbaiki lagi,1,Negatif,susah untuk loginnyatolong diperbaiki lagi
Mantul,5,Positif,mantul
Lama aku yang erro aplikasinya erro,1,Negatif,lama aku yang erro aplikasinya erro
"sekelas aplikasi negara gini amat, pajak doang gede",1,Negatif,sekelas aplikasi negara gini amat pajak doang gede
"Aplikasi itu untuk mempermudah masyarakat, klau susah diakses untuk apa?? mahal² dibiayai pemerintah bikin aplikasi tapi susah di akses",1,Negatif,aplikasi itu untuk mempermudah masyarakat klau susah diakses untuk apa mahal² dibiayai pemerintah bikin aplikasi tapi susah di akses
"udah tau lupa akun malah Minta nomer yang sudah terdaptar ,,tolol apps ga bermutu",1,Negatif,sudah tau lupa akun malah minta nomer yang sudah terdaptar tolol aplikasi ga bermutu
Aplikasi aneh kan ngak semua hp punya fitur finjer,1,Negatif,aplikasi aneh kan ngak semua hp punya fitur finjer
apa ini loading melulu,1,Negatif,apa ini loading melulu
"Aplikasi Nasional tp bermasalah mulu anjir, di web juga bermasalah... Di HP lamaku bisa dibuka tpi di HP baru kagak bisa... Nih beneran mau ngebantu ato cuman nyusahin NAKES seluruh indo sih🤦‍♂️🤦‍♂️🤢🤢",1,Negatif,aplikasi nasional tapi bermasalah mulu anjir di web juga bermasalah di hp lamaku bisa dibuka tpi di hp baru kagak bisa nih beneran mau ngebantu ato cuman nyusahin nakes seluruh indo sih
"Kenapa sekarang aplikasi nya gx bisa di buka, ketika login alamat email tidak ditemuakan, pas daftar alamat email sudah terdaftar. Tolong jelaskan",2,Negatif,kenapa sekarang aplikasi nya gx bisa di buka ketika login alamat email tidak ditemuakan pas daftar alamat email sudah terdaftar tolong jelaskan
Semakin hari semakin baik,5,Positif,semakin hari semakin baik
Suami saya sudah faksin ke 2 malah cari datanya ngga ada aneh bgt,1,Negatif,suami saya sudah faksin ke malah cari datanya ngga ada aneh banget
Ok,5,Positif,ok
Sangat bagus,5,Positif,sangat bagus
"apalah apk ini mau ngerubah data diri ajaa ga bisaa,kalo bikin apk buat masyarakat itu yg mempermudah kenapaaa sii ah",1,Negatif,apalah aplikasi ini mau ngerubah data diri ajaa ga bisaakalo bikin aplikasi buat masyarakat itu yang mempermudah kenapaaa sii ah
Tolong perbaiki masalah loading untuk login,1,Negatif,tolong perbaiki masalah loading untuk login
Aplikasi apa ini bukan mempermudah malah mempersulit..adakah yang bisa membantu dafta gak bisa2.. aplikasi gak guna GK ada ada manfaatnya bikin penuh ram,1,Negatif,aplikasi apa ini bukan mempermudah malah mempersulitadakah yang bisa membantu dafta tidak bisa aplikasi tidak guna tidak ada ada manfaatnya bikin penuh ram
Saya tidak bisa masuk kembali di akun ku toling di bantu,2,Negatif,saya tidak bisa masuk kembali di akun ku toling di bantu
Selamat,5,Positif,selamat
Kalau gak bisa buat aplikasi mending tidur makanin uang rakyat aja buat kerjaan juga buat pusing masyarakat ... mau log in aja di suruh ini itu bajingaaan,1,Negatif,kalau tidak bisa buat aplikasi mending tidur makanin uang rakyat saja buat kerjaan juga buat pusing masyarakat mau log in saja di suruh ini itu bajingaaan
Indonedesia wawasan sewasta hidup,5,Positif,indonedesia wawasan sewasta hidup
Serifikat vaksin tidak bisa diunduh padahal LG butuh buat lamaran kerja,1,Negatif,serifikat vaksin tidak bisa diunduh padahal lg butuh buat lamaran kerja
Ok,4,Positif,ok
Saya sudah instal aplikasi ini..tp kok tidak bisa jalan ya aplikasinya???,1,Negatif,saya sudah instal aplikasi initp kok tidak bisa jalan ya aplikasinya
Susah yah download sertifikat nya pdhal jaringan udah bagus,1,Negatif,susah yah download sertifikat nya pdhal jaringan sudah bagus
bug nya masi kerasa,1,Negatif,bug nya masi kerasa
"Semoga Indonesia sehat, makmur & sejahtera",5,Positif,semoga indonesia sehat makmur sejahtera
Blas ga ada bagus bagus nya apk ini. Pada hal saya pengguna baru apk nya Udah jelak apk bertele tele lagi. Jangn lagi apk buruk Ga membantu masyarakat tapi mengungtungkan pejabat.😡,1,Negatif,blas ga ada bagus bagus nya aplikasi ini pada hal saya pengguna baru aplikasi nya sudah jelak aplikasi bertele tele lagi jangn lagi aplikasi buruk ga membantu masyarakat tapi mengungtungkan pejabat
"Saya tidak bisa login dengan email, padahal email sudah terdaftar sebelumnya",1,Negatif,saya tidak bisa login dengan email padahal email sudah terdaftar sebelumnya
Em..ull y7k,4,Positif,emull yk
Aplikasi aneh gabisa mabar,2,Negatif,aplikasi aneh gabisa mabar
ok,5,Positif,ok
Kenapa sekarang bukanya susah ya Malah stak di logo,4,Positif,kenapa sekarang bukanya susah ya malah stak di logo
Digital,5,Positif,digital
"Ini gimana sih, masuk lewat cara lain ujung²nya tetep masukin pin udah lupa pin malah disuruh ganti email atau nomor handphone",2,Negatif,ini gimana sih masuk lewat cara lain ujung²nya tetep masukin pin sudah lupa pin malah disuruh ganti email atau nomor handphone
